leakage_type,customer_id,estimated_revenue_loss,estimated_loss,affected_customers,recommended_action,evidence,run_id,generated_at
Failed Payment,CUST-E0C220C1,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E1039D02,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E24AC14C,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E3B30AC7,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E6686E8D,3998.0,3998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","2 failed transaction(s) totalling $3,998.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E6C8F21D,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E8279D9D,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E8649F9B,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E924024A,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-E9B81C47,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EAC9AF98,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EB04C4AA,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EB27E365,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-ECA0F58C,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-ECC6CCCB,3998.0,3998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","2 failed transaction(s) totalling $3,998.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EE3C9DC4,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EEDAC83A,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EF00E7FB,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EF559426,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-EF9AAB7E,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F080304F,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F15194D8,998.0,998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $998.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F1C361E8,98.0,98.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $98.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F21ECFAB,1497.0,1497.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","3 failed transaction(s) totalling $1,497.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F231375D,1999.0,1999.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","1 failed transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F27DA024,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F2991849,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F2CE1905,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F2D6AB8C,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F3CF236B,998.0,998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $998.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F4E7A670,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F568F538,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F580C31A,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F7DB6CE3,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F83A4925,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-F965BA2F,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FA783CE2,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FB2E578B,3998.0,3998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","2 failed transaction(s) totalling $3,998.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FB33E508,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FC13B279,1999.0,1999.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","1 failed transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FD3F88A8,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FD677D6E,1999.0,1999.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","1 failed transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FDAECE0D,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FE87BC24,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FE88587C,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FEC01A7F,998.0,998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $998.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FEE4A72B,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-FEF4F8BC,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-00059D36,499.0,499.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-01BC75ED,1999.0,1999.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.","1 refunded transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-045CDBCF,49.0,49.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-05F63E56,199.0,199.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-06754D23,1999.0,1999.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.","1 refunded transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-06A21422,499.0,499.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-086BBBEE,49.0,49.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-09941AB0,1999.0,1999.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.","1 refunded transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-0BE8F5E3,49.0,49.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-0DCF7274,49.0,49.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-0EA0AC68,199.0,199.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-0EB3CD1D,49.0,49.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-10145AE4,499.0,499.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-109D1A55,49.0,49.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-13CE2FE6,199.0,199.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-157C59FF,1999.0,1999.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.","1 refunded transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-157CAC78,398.0,398.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",2 refunded transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Refund,CUST-1586638C,499.0,499.0,1,"Review refund reason. If product issue, escalate to engineering. If billing error, correct and re-invoice.",1 refunded transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
