customer_id,segment,is_active,signup_date,country,acquisition_channel,plan,subscription_status,current_mrr,total_revenue,latest_usage_frequency,usage_trend,latest_nps,support_ticket_count,failed_payment_count,churn_risk_score,churn_risk_band,revenue_at_risk,main_driver,recommended_action,health_status,revenue_segment,usage_segment,risk_segment,nps_segment,run_id,generated_at
CUST-CD56BEB2,Startup,True,2026-04-24 17:01:36,USA,Organic Search,Premium,Past Due,499.0,499.0,168.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7429FB83,Mid-Market,False,2026-03-15 07:29:00,USA,Referral,Basic,Canceled,0.0,98.0,2.0,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0DCF7274,Startup,True,2024-09-09 21:53:56,Germany,Paid Social,Basic,Active,49.0,833.0,231.8,Stable,,1.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8B8C82BE,Mid-Market,True,2024-08-29 03:55:44,USA,Referral,Pro,Active,199.0,4179.0,59.95238095238095,Stable,10.0,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8357EB7D,Mid-Market,True,2025-05-25 04:54:27,Australia,Direct,Basic,Active,49.0,588.0,254.91666666666666,Declining,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C6D5D4F2,Startup,False,2024-06-02 18:50:02,USA,Direct,Basic,Canceled,0.0,931.0,48.65217391304348,Declining,,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AA917E51,Startup,True,2024-12-05 02:56:24,Germany,Direct,Basic,Active,49.0,735.0,319.7647058823529,Stable,,2.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-13CE2FE6,SMB,False,2025-03-14 14:54:01,Australia,Direct,Pro,Canceled,0.0,1393.0,204.21428571428572,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-11F45F2B,SMB,False,2026-04-08 15:25:13,Canada,Outbound Sales,Basic,Canceled,0.0,49.0,4.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C9F4ED59,Startup,True,2026-04-25 10:25:11,USA,Outbound Sales,Premium,Active,499.0,499.0,341.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-619335B9,Startup,True,2024-08-19 14:58:47,Australia,Paid Social,Pro,Active,199.0,3383.0,248.47619047619048,Stable,10.0,5.0,2.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A5DB6D51,SMB,False,2026-02-10 22:11:08,USA,Referral,Premium,Canceled,0.0,998.0,2.6666666666666665,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6DAB6CBE,SMB,True,2024-07-06 09:04:22,Canada,Outbound Sales,Basic,Active,49.0,980.0,329.8636363636364,Increasing,10.0,5.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-80F4CB80,Startup,True,2025-10-29 11:36:45,Australia,Organic Search,Pro,Active,199.0,1194.0,228.57142857142858,Increasing,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5AA3C555,Startup,True,2026-01-08 07:39:36,Germany,Referral,Basic,Active,49.0,196.0,160.25,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-70321C46,Startup,True,2026-02-10 06:41:03,USA,Direct,Pro,Past Due,199.0,398.0,49.666666666666664,Declining,9.0,0.0,1.0,0.4,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1276D8CD,SMB,True,2024-10-11 02:16:56,Australia,Outbound Sales,Basic,Active,49.0,882.0,221.21052631578948,Stable,,2.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C2C6984E,Mid-Market,True,2026-02-12 05:11:06,USA,Direct,Enterprise,Active,1999.0,5997.0,377.0,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D205894C,Startup,True,2024-07-24 15:59:07,Germany,Outbound Sales,Basic,Active,49.0,980.0,255.0909090909091,Stable,,3.0,2.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CD725ED3,Startup,True,2025-05-14 18:23:54,Germany,Organic Search,Pro,Active,199.0,2388.0,270.5,Declining,7.0,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-39D130EE,Startup,True,2025-04-08 18:26:01,UK,Organic Search,Basic,Active,49.0,539.0,52.23076923076923,Declining,,4.0,2.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FED4FB42,Mid-Market,False,2024-12-17 15:04:37,Canada,Outbound Sales,Pro,Canceled,0.0,2786.0,309.11764705882354,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BD567C9A,SMB,True,2024-05-17 03:26:25,USA,Direct,Pro,Active,199.0,3980.0,252.20833333333334,Stable,8.0,0.0,3.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7581F149,Startup,True,2025-11-15 13:39:28,Australia,Direct,Basic,Active,49.0,245.0,104.66666666666667,Stable,10.0,1.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-43B73E78,Enterprise,True,2024-12-31 23:25:32,UK,Organic Search,Basic,Active,49.0,833.0,378.6470588235294,Stable,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-805D1151,Startup,True,2025-08-27 00:18:19,UK,Paid Social,Basic,Active,49.0,441.0,200.0,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-555AD2ED,SMB,True,2025-02-24 11:03:11,Canada,Outbound Sales,Basic,Past Due,49.0,735.0,172.66666666666666,Declining,,4.0,0.0,0.2,Medium,0.0,High Support Burden,Past-Due Account Escalation,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-406B17B1,Startup,True,2025-01-28 18:29:00,Germany,Paid Social,Enterprise,Active,1999.0,27986.0,481.3125,Stable,10.0,5.0,1.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BE0EE387,Startup,True,2026-02-06 23:54:16,Canada,Direct,Pro,Active,199.0,597.0,312.6666666666667,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3234CE24,SMB,True,2024-07-08 23:03:21,Canada,Paid Social,Basic,Active,49.0,980.0,226.77272727272728,Stable,9.0,0.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-17F4B61D,SMB,True,2025-10-20 17:32:09,Canada,Paid Social,Enterprise,Active,1999.0,13993.0,252.85714285714286,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D17A23FD,Startup,True,2025-10-28 03:45:14,Australia,Organic Search,Basic,Active,49.0,294.0,326.2857142857143,Increasing,,3.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A25AE6A4,SMB,True,2025-02-02 09:27:00,UK,Outbound Sales,Pro,Active,199.0,2786.0,118.13333333333334,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5EB49512,SMB,True,2024-11-08 14:18:29,Australia,Outbound Sales,Premium,Active,499.0,8982.0,46.666666666666664,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6B655332,Startup,True,2024-05-04 20:58:47,Germany,Organic Search,Enterprise,Active,1999.0,45977.0,47.5,Stable,,0.0,1.0,0.4,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1DFAE353,Startup,True,2026-03-15 20:57:59,Australia,Paid Social,Premium,Active,499.0,998.0,102.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3F10BD76,SMB,True,2026-03-23 20:15:18,Australia,Direct,Pro,Active,199.0,398.0,378.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-28842F98,Mid-Market,True,2024-10-23 21:48:16,Germany,Paid Social,Enterprise,Past Due,1999.0,35982.0,89.52631578947368,Increasing,,0.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3E8F6D95,SMB,True,2024-05-24 07:04:53,UK,Referral,Basic,Active,49.0,1078.0,220.33333333333334,Declining,8.0,2.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0C039F9F,SMB,True,2024-07-29 14:43:08,Germany,Paid Social,Enterprise,Active,1999.0,39980.0,128.9090909090909,Stable,,4.0,2.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-73BE4591,Mid-Market,False,2024-06-19 09:06:10,Germany,Organic Search,Premium,Canceled,0.0,8483.0,350.95652173913044,Declining,,4.0,2.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3B5074DA,Mid-Market,True,2025-12-28 17:05:38,UK,Paid Social,Enterprise,Active,1999.0,9995.0,392.4,Increasing,10.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E924024A,Startup,True,2026-02-11 02:17:19,Germany,Direct,Basic,Active,49.0,98.0,191.33333333333334,Increasing,,0.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7D559ECD,SMB,True,2024-08-20 21:32:28,UK,Organic Search,Basic,Active,49.0,980.0,510.9047619047619,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-86FD7E65,Startup,False,2025-10-28 02:52:30,Canada,Outbound Sales,Pro,Canceled,0.0,199.0,288.85714285714283,Stable,6.0,1.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5FB61D44,SMB,True,2024-09-08 20:46:50,Germany,Organic Search,Pro,Active,199.0,3980.0,187.2,Stable,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B4ADD025,Mid-Market,True,2025-01-24 01:30:05,USA,Organic Search,Pro,Active,199.0,2985.0,135.9375,Declining,7.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A4653D28,Startup,False,2025-07-12 13:11:11,UK,Direct,Enterprise,Canceled,0.0,7996.0,200.1,Declining,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DEB4EE3B,Startup,True,2025-10-08 13:07:02,Germany,Direct,Pro,Active,199.0,796.0,111.14285714285714,Declining,10.0,3.0,3.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D4F66EBB,SMB,False,2026-01-29 10:19:37,Canada,Paid Social,Basic,Canceled,0.0,98.0,121.25,Increasing,2.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-538127E2,SMB,True,2024-06-02 16:37:49,Australia,Paid Social,Pro,Past Due,199.0,3980.0,127.8695652173913,Declining,,3.0,2.0,0.6000000000000001,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5D635C26,Mid-Market,True,2024-09-21 09:32:07,USA,Organic Search,Basic,Active,49.0,980.0,479.4,Stable,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C0BBF404,SMB,True,2024-11-21 18:30:39,Germany,Referral,Basic,Active,49.0,833.0,63.166666666666664,Declining,,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C6B0B5FA,SMB,True,2024-12-13 12:52:14,Australia,Paid Social,Basic,Active,49.0,735.0,225.52941176470588,Increasing,,3.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AD36BFA0,SMB,False,2026-04-29 13:26:53,Australia,Organic Search,Premium,Canceled,0.0,499.0,5.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2C47B21D,Enterprise,True,2025-11-19 12:07:57,USA,Paid Social,Premium,Active,499.0,2994.0,245.0,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-60BC8815,SMB,False,2024-12-20 21:42:35,Australia,Outbound Sales,Pro,Canceled,0.0,995.0,51.8235294117647,Increasing,,4.0,5.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D3845B8D,Startup,True,2026-04-10 10:23:56,UK,Paid Social,Basic,Active,49.0,49.0,93.0,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7B02D74F,Startup,True,2025-04-30 11:51:30,UK,Outbound Sales,Pro,Active,199.0,2587.0,387.46153846153845,Stable,9.0,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E44AD768,SMB,False,2025-05-01 12:59:08,UK,Paid Social,Premium,Canceled,0.0,2495.0,215.66666666666666,Declining,0.0,5.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5C0EF8C3,Mid-Market,True,2025-03-13 14:24:13,Germany,Organic Search,Premium,Active,499.0,6487.0,429.2142857142857,Declining,7.0,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-306C9097,SMB,False,2024-08-14 01:05:03,Germany,Paid Social,Pro,Canceled,0.0,2786.0,288.2857142857143,Increasing,4.0,0.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-366AD063,SMB,True,2026-03-14 02:12:21,Canada,Paid Social,Premium,Past Due,499.0,998.0,449.0,Declining,,1.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E3B30AC7,Startup,False,2024-05-11 04:09:49,USA,Organic Search,Pro,Canceled,0.0,3781.0,89.875,Increasing,,1.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A31F18F4,Startup,True,2024-09-05 05:21:35,Australia,Direct,Pro,Active,199.0,3980.0,85.55,Stable,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-50F2BC1E,Startup,True,2024-10-15 15:34:25,UK,Paid Social,Premium,Active,499.0,8982.0,238.3684210526316,Declining,8.0,2.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C3C38357,Startup,True,2024-11-20 21:17:32,USA,Referral,Basic,Active,49.0,833.0,418.6111111111111,Declining,,3.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BF23D6FC,Startup,True,2024-08-05 05:31:30,Canada,Direct,Basic,Active,49.0,931.0,429.4761904761905,Declining,,0.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-50E1DDB3,Startup,True,2024-05-14 02:41:02,Canada,Direct,Basic,Active,49.0,1029.0,480.2083333333333,Stable,10.0,5.0,2.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5A0AE6D8,Mid-Market,True,2025-09-07 16:34:47,Germany,Direct,Pro,Active,199.0,1592.0,81.875,Stable,0.0,0.0,0.0,0.2,Medium,0.0,Low NPS,No action required,Watch,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0BD87492,Mid-Market,False,2026-04-08 14:18:34,Australia,Organic Search,Pro,Canceled,0.0,199.0,1.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FE88587C,SMB,True,2024-07-28 22:30:19,USA,Referral,Pro,Active,199.0,3781.0,375.5,Increasing,8.0,1.0,2.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-376ABA09,SMB,False,2024-12-03 11:17:48,UK,Organic Search,Pro,Canceled,0.0,2189.0,107.23529411764706,Stable,,4.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-79FDC1D8,Mid-Market,False,2025-05-05 14:54:01,Canada,Referral,Basic,Canceled,0.0,196.0,358.9166666666667,Declining,1.0,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-52B15B49,Startup,True,2026-03-09 01:50:29,Germany,Outbound Sales,Premium,Active,499.0,998.0,261.5,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FB974E28,Startup,True,2025-09-19 19:28:40,Germany,Referral,Basic,Active,49.0,392.0,220.5,Increasing,4.0,3.0,0.0,0.4,High,49.0,Low NPS,No action required,At Risk,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
